jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2018-02-26,874.1750000000001,251.859,1085.574,104.387,1087.1580000000001,165.472,318.768,497.508,757.115,148.231,134.465,406.463,71.573,1089.273,1005.6750000000001,921.893,82.762,180.751,653.744,710.1529999999999
2018-02-27,877.7360000000001,252.90200000000002,1072.388,91.583,1098.118,160.623,311.08200000000005,491.79499999999996,753.6350000000001,141.977,124.28399999999999,400.391,65.703,1083.406,1008.5219999999999,911.7930000000001,77.295,181.322,647.215,703.371
2018-02-28,873.4430000000001,246.76500000000001,1067.499,81.933,1079.125,158.85399999999998,306.166,486.89700000000005,748.942,140.61700000000002,125.76700000000002,392.299,60.16799999999999,1079.1589999999999,1004.475,910.1129999999999,75.306,169.548,647.212,701.649
2018-03-01,863.591,243.423,1067.5520000000001,83.815,1073.97,150.863,301.865,486.10299999999995,748.0120000000001,133.104,124.75999999999999,396.24,62.412,1070.568,1001.555,908.746,66.17399999999999,165.661,643.85,699.508
2018-03-02,872.857,237.39000000000001,1067.774,89.749,1072.658,149.019,305.258,487.19700000000006,749.228,136.714,128.011,401.21599999999995,67.275,1070.8329999999999,1005.65,910.1959999999999,72.01599999999999,169.332,642.172,697.694
2018-03-03,862.756,240.581,1065.356,89.741,1071.323,145.451,301.49199999999996,487.097,746.9010000000001,140.394,123.02499999999999,398.691,68.64099999999999,1075.847,997.57,910.783,67.60199999999999,165.50799999999998,639.617,700.901
2018-03-04,876.97,247.484,1074.9799999999998,91.554,1077.966,159.715,309.12,491.316,752.089,144.1,125.673,405.046,68.517,1082.691,1005.3590000000002,915.844,72.55700000000002,173.83399999999997,648.8810000000001,702.3739999999999
2018-03-05,876.043,250.13200000000003,1072.625,92.596,1080.201,162.16,309.924,494.078,750.5039999999999,140.427,126.26800000000001,404.599,69.933,1082.764,1007.1419999999999,920.0360000000001,76.083,172.934,649.98,702.04
2018-03-06,876.034,249.696,1072.967,97.04400000000001,1081.3270000000002,163.34500000000003,311.22499999999997,496.689,753.7570000000001,147.035,129.09799999999998,406.785,78.144,1084.5249999999999,1006.831,922.0139999999999,77.942,175.74800000000002,654.048,703.073
2018-03-07,879.473,244.683,1071.855,96.625,1078.8719999999998,166.115,312.412,494.31800000000004,754.795,143.909,133.606,408.481,73.205,1086.025,1009.8430000000001,921.116,79.14,178.97000000000003,648.454,702.9870000000001
2018-03-08,879.2049999999999,248.65599999999998,1077.923,99.777,1081.058,165.555,316.896,499.26800000000003,757.3489999999999,153.285,137.587,409.983,78.903,1089.054,1011.398,921.8709999999999,77.515,180.4,655.7109999999999,708.539
2018-03-09,878.533,248.446,1071.597,98.385,1079.42,163.024,315.232,493.044,755.456,150.182,133.755,408.163,75.09400000000001,1079.2520000000002,1010.3679999999999,918.2819999999999,74.947,174.996,652.638,702.372
2018-03-10,878.5659999999999,252.948,1070.041,92.815,1080.775,161.297,314.171,490.964,753.5390000000001,140.856,131.663,404.988,74.12599999999999,1073.0620000000001,1004.0830000000001,915.533,70.404,172.709,649.586,701.5680000000001
2018-03-11,884.735,257.23600000000005,1077.127,100.533,1083.869,164.073,320.153,497.578,757.063,143.976,135.594,416.957,76.767,1085.6399999999999,1014.3549999999999,922.414,84.44,180.95,652.63,702.412
2018-03-12,881.003,252.583,1073.786,102.56099999999998,1084.4009999999998,162.873,322.847,496.297,758.1210000000001,146.36400000000003,135.983,412.73699999999997,75.521,1082.906,1012.4739999999998,922.1469999999999,82.498,179.566,648.5419999999999,701.765
2018-03-13,877.755,249.946,1076.4389999999999,100.728,1083.863,165.07,321.376,496.059,757.313,147.16099999999997,133.89100000000002,411.076,76.027,1085.592,1010.597,917.428,78.113,178.965,652.2959999999999,703.7489999999999
2018-03-14,884.116,251.24699999999999,1077.135,104.981,1085.55,165.53900000000002,322.537,498.945,764.11,145.241,139.236,414.472,77.601,1085.9299999999998,1017.717,920.6120000000001,79.736,182.127,656.7819999999999,703.955
2018-03-15,879.9610000000001,247.89099999999996,1069.8020000000001,101.66799999999999,1085.482,160.31900000000002,316.2,490.188,757.03,143.77599999999998,135.087,408.943,74.369,1085.24,1006.0360000000002,919.9620000000001,80.313,175.082,651.419,703.588
2018-03-16,884.43,250.74699999999999,1072.768,101.273,1084.202,160.84,313.616,499.48400000000004,757.6279999999999,147.77300000000002,132.394,408.858,76.58,1089.82,1010.9159999999999,922.097,85.143,174.66700000000003,649.9390000000001,706.885
