jd,n0,e0,u0,n1,e1,u1,n2,e2,u2,n3,e3,u3
2018-02-05,-386.359,729.888,210.794,-273.90500000000003,-390.163,626.5880000000001,-664.9079999999999,-255.734,928.5559999999999,-774.303,106.62200000000001,123.886
2018-02-06,-384.81399999999996,728.448,205.102,-275.27199999999993,-391.449,619.498,-665.764,-255.05900000000003,922.5540000000001,-771.944,108.491,122.643
2018-02-07,-383.214,727.875,212.10999999999999,-271.44,-392.374,630.2489999999999,-663.6959999999999,-255.33099999999996,931.2459999999999,-773.221,105.477,133.158
2018-02-08,-385.403,727.562,212.78200000000004,-274.80199999999996,-393.214,636.118,-665.29,-256.51399999999995,931.057,-775.701,104.592,133.983
2018-02-09,-386.339,725.8489999999999,211.276,-276.08,-394.256,630.654,-666.0520000000001,-258.275,932.491,-775.424,103.01400000000001,128.138
2018-02-10,-387.133,725.113,213.03699999999998,-275.174,-394.361,635.043,-666.6840000000001,-258.26,935.693,-777.066,103.17,134.766
2018-02-11,-385.305,726.138,214.094,-274.915,-393.94800000000004,633.949,-664.7350000000001,-257.34499999999997,934.557,-775.389,103.758,131.0
2018-02-12,-384.97600000000006,727.145,214.678,-272.613,-393.022,632.3720000000001,-664.9300000000001,-256.53200000000004,935.327,-774.517,104.45599999999999,131.965
2018-02-13,-384.16,727.172,217.11100000000002,-270.712,-394.117,636.2439999999999,-663.446,-256.94899999999996,938.724,-773.8439999999999,104.511,136.423
2018-02-14,-382.53000000000003,726.986,215.008,-272.24299999999994,-393.638,633.567,-661.907,-257.539,934.5049999999999,-773.116,103.75,133.643
2018-02-15,-382.32300000000004,727.087,218.31900000000002,-271.394,-393.111,630.556,-663.762,-257.341,934.3860000000001,-774.157,104.085,133.451
2018-02-16,-388.171,726.0830000000001,214.07800000000003,-276.79699999999997,-393.13899999999995,630.0020000000001,-667.13,-258.067,929.97,-774.1640000000001,104.79,135.544
2018-02-17,-386.204,725.9879999999999,215.831,-274.24399999999997,-393.724,633.7189999999999,-664.667,-257.62399999999997,932.473,-775.515,103.27799999999999,131.183
2018-02-18,-387.561,724.605,208.998,-275.64,-394.022,629.023,-664.9399999999999,-257.58000000000004,930.261,-775.946,103.994,127.57199999999999
2018-02-19,-384.322,724.843,205.9,-273.943,-394.838,625.0329999999999,-663.866,-258.29200000000003,925.9290000000001,-774.272,103.325,123.579
2018-02-20,-386.255,724.8879999999999,208.083,-275.362,-395.61,625.462,-666.373,-259.421,929.683,-778.126,101.268,131.42499999999998
2018-02-21,-385.654,725.964,212.894,-273.386,-393.884,626.665,-665.6479999999999,-258.75,933.6770000000001,-773.555,104.88,134.198
2018-02-22,-385.45300000000003,725.5699999999999,209.137,-274.543,-393.52700000000004,631.394,-664.9979999999999,-257.606,933.7629999999999,-775.8609999999999,103.441,130.875
2018-02-23,-381.79600000000005,727.8430000000001,213.36999999999998,-270.149,-391.78400000000005,631.5930000000001,-661.692,-257.559,928.223,-772.447,105.00699999999999,136.461
2018-02-24,-383.04099999999994,728.629,213.31,-272.918,-390.988,630.941,-664.1100000000001,-255.40799999999996,930.9790000000002,-774.79,105.732,134.125
2018-02-25,-381.744,727.232,209.97,-271.73400000000004,-392.322,629.101,-661.8029999999999,-257.364,930.1930000000001,-773.141,103.47000000000001,132.604
2018-02-26,-384.115,728.413,211.285,-274.262,-390.967,631.2800000000001,-664.4060000000001,-255.92600000000004,931.8790000000001,-774.3050000000001,105.649,129.068
2018-02-27,-383.55100000000004,726.996,215.289,-273.484,-392.452,632.552,-663.8530000000001,-256.89,936.1610000000001,-773.996,104.503,131.874
2018-02-28,-383.527,726.767,218.665,-273.27099999999996,-392.317,637.078,-663.144,-257.258,938.2,-774.266,103.53499999999998,137.33299999999997
2018-03-01,-379.62399999999997,729.1529999999999,215.835,-269.63599999999997,-390.179,638.8199999999999,-661.297,-254.10399999999998,941.0,-771.066,106.22899999999998,137.24900000000002
2018-03-02,-383.49,728.776,217.423,-272.111,-391.41900000000004,633.3340000000001,-663.451,-255.27300000000002,935.466,-773.925,105.82600000000001,136.16099999999997
2018-03-03,-382.232,726.759,212.95300000000003,-270.256,-393.989,629.12,-662.295,-256.693,932.0450000000001,-772.892,104.289,132.418
2018-03-04,-383.95300000000003,725.19,213.836,-272.267,-393.60900000000004,626.009,-663.308,-259.42199999999997,935.0169999999999,-771.28,102.934,141.767
2018-03-05,-381.369,725.596,216.455,-269.648,-393.759,630.25,-661.408,-258.61799999999994,934.6030000000001,-772.386,103.352,143.877
2018-03-06,-382.09,727.413,217.48000000000002,-271.216,-392.812,637.4,-662.47,-256.94899999999996,936.0649999999999,-772.978,104.18599999999999,135.00699999999998
2018-03-07,-385.173,725.015,216.995,-273.089,-395.007,635.538,-665.327,-259.599,935.002,-775.241,101.595,139.473
2018-03-08,-383.05400000000003,726.3870000000001,211.941,-272.82800000000003,-393.23800000000006,633.3439999999999,-663.0729999999999,-257.728,929.7469999999998,-773.888,102.824,135.731
2018-03-09,-384.03200000000004,727.779,213.29099999999997,-273.06399999999996,-392.106,632.0949999999999,-663.8770000000001,-256.11999999999995,932.557,-774.103,105.099,132.707
2018-03-10,-383.18,727.411,215.175,-273.933,-390.635,632.1909999999999,-661.275,-256.78499999999997,935.1940000000001,-771.399,105.518,132.449
2018-03-11,-382.40599999999995,727.39,215.99899999999997,-271.235,-393.05600000000004,632.472,-662.556,-256.87,933.7919999999999,-772.572,105.209,137.747
2018-03-12,-382.19599999999997,727.419,218.004,-270.584,-391.832,636.046,-661.5419999999999,-256.64899999999994,935.369,-772.7539999999999,104.255,139.10500000000002
2018-03-13,-385.381,729.096,212.06799999999998,-276.738,-392.20700000000005,630.097,-665.457,-255.425,928.6200000000001,-777.993,104.08399999999999,136.49800000000002
2018-03-14,-386.135,726.854,211.691,-275.45,-392.41700000000003,626.1800000000001,-665.169,-257.272,930.8069999999999,-776.875,103.93599999999999,130.73399999999998
2018-03-15,-382.383,726.152,206.356,-271.846,-393.563,628.97,-658.587,-256.558,926.9790000000002,-772.654,103.082,130.303
2018-03-16,-384.123,726.838,206.19000000000003,-274.129,-391.901,631.962,-660.8779999999999,-256.253,930.883,-774.215,104.529,133.19500000000002
2018-03-17,-384.766,726.732,211.68200000000002,-274.211,-391.86,637.8620000000001,-661.573,-255.81300000000002,930.334,-775.28,104.78399999999999,136.125
2018-03-18,-383.486,726.34,212.464,-273.32199999999995,-392.599,636.985,-661.985,-256.75199999999995,933.436,-775.36,104.138,136.807
2018-03-19,-384.16999999999996,725.379,213.99200000000002,-271.16,-394.224,636.827,-662.0169999999999,-258.88,932.018,-772.784,101.662,140.06400000000002
2018-03-20,-383.33,726.3720000000001,211.578,-272.38800000000003,-394.09099999999995,630.992,-660.4399999999999,-256.898,930.2360000000001,-773.1510000000001,103.105,132.254
2018-03-21,-384.722,725.48,219.09699999999998,-272.617,-395.127,642.774,-663.2829999999999,-258.19699999999995,937.7120000000001,-772.54,103.85,134.627
2018-03-22,-380.384,728.866,218.29000000000002,-269.21799999999996,-391.532,632.795,-659.8649999999999,-255.60399999999998,932.933,-768.5920000000001,104.29100000000001,136.19
2018-03-23,-383.06,727.9180000000001,220.016,-273.84000000000003,-391.875,633.325,-662.403,-256.605,933.9860000000001,-770.6350000000001,106.24300000000001,126.533
2018-03-24,-382.121,725.037,211.871,-272.117,-394.258,631.897,-660.794,-260.13800000000003,930.111,-771.924,103.12,132.95499999999998
2018-03-25,-381.168,724.749,207.956,-273.01399999999995,-392.31300000000005,631.149,-662.158,-257.839,930.0719999999999,-769.3870000000001,104.85300000000001,131.663
2018-03-26,-383.00600000000003,728.054,212.30900000000003,-273.798,-392.98199999999997,634.1220000000001,-663.258,-256.674,932.1379999999999,-774.065,105.446,131.389
2018-03-27,-384.301,727.037,207.75100000000003,-273.853,-390.01599999999996,622.336,-661.142,-255.473,930.176,-773.2959999999999,105.31400000000001,132.371
2018-03-28,-383.616,725.625,214.276,-273.384,-393.352,630.342,-661.8850000000001,-257.291,933.622,-765.342,105.03800000000001,121.099
2018-03-29,-384.25399999999996,726.486,212.88400000000001,-273.896,-393.341,628.089,-662.603,-257.62399999999997,931.1469999999999,-775.829,103.494,132.365
2018-03-30,-384.998,728.404,218.46999999999997,-273.325,-390.791,632.822,-662.276,-255.488,936.506,-770.8340000000001,107.30199999999999,144.70999999999998
2018-03-31,-385.74899999999997,728.1619999999999,213.73600000000002,-275.32099999999997,-390.867,629.718,-662.064,-255.87600000000006,928.747,-775.578,105.00899999999999,129.821
2018-04-01,-383.884,728.033,213.41500000000002,-273.835,-391.19,627.028,-661.357,-255.90300000000005,929.999,-775.401,104.731,135.30599999999998
2018-04-02,-385.898,728.1800000000001,212.06,-275.375,-390.46500000000003,630.8159999999999,-662.8779999999999,-256.059,929.1049999999999,-771.257,104.84100000000001,128.793
2018-04-03,-384.539,727.054,207.235,-272.343,-392.067,630.854,-660.294,-256.864,925.152,-773.141,104.59500000000001,131.54399999999998
2018-04-04,-383.79999999999995,726.684,209.72899999999998,-272.181,-391.99899999999997,626.149,-660.072,-256.775,924.687,-773.5419999999999,104.12100000000001,131.691
2018-04-05,-381.214,727.154,209.163,-270.585,-392.18800000000005,630.575,-658.5419999999999,-256.97800000000007,926.2139999999999,-768.5930000000001,105.85399999999998,125.606
2018-04-06,-384.53000000000003,728.05,208.19400000000002,-274.90500000000003,-391.634,631.409,-662.0859999999999,-255.38,927.6659999999999,-776.29,105.82000000000001,129.101
2018-04-07,-381.868,727.6120000000001,209.27300000000002,-271.521,-391.348,627.388,-659.044,-256.23699999999997,929.2719999999999,-772.171,104.753,130.601
2018-04-08,-383.349,727.8140000000001,205.76799999999997,-272.77,-389.84200000000004,622.514,-660.6600000000001,-254.797,925.1819999999999,-772.359,106.231,125.50200000000001
2018-04-09,-385.627,726.453,214.10399999999998,-274.89000000000004,-392.55600000000004,632.442,-663.3670000000001,-257.381,932.5110000000001,-775.083,103.346,133.655
2018-04-10,-383.868,725.71,212.506,-272.714,-393.71,631.7890000000001,-660.4,-258.335,928.1080000000001,-773.053,102.355,131.392
2018-04-11,-381.769,727.529,215.412,-270.95799999999997,-391.51,639.888,-658.426,-256.14899999999994,936.0110000000001,-771.062,105.176,135.861
2018-04-12,-384.102,727.881,215.19000000000003,-273.142,-390.653,635.886,-661.6479999999999,-255.16400000000002,934.598,-774.07,105.11300000000001,132.23299999999998
2018-04-13,-385.606,727.428,214.03200000000004,-272.712,-390.39099999999996,633.188,-662.633,-256.10900000000004,933.6600000000001,-776.598,105.55899999999998,142.318
2018-04-14,-385.274,729.33,205.56,-274.938,-388.96599999999995,623.493,-662.6529999999999,-253.58600000000004,928.7209999999999,-776.0600000000001,106.762,137.30100000000002
2018-04-15,-383.14599999999996,727.02,211.46900000000002,-272.73900000000003,-392.81300000000005,632.17,-660.959,-256.45500000000004,933.099,-773.1100000000001,105.145,136.63
2018-04-16,-382.735,728.604,216.00100000000003,-272.923,-391.16599999999994,636.3969999999999,-659.697,-255.332,935.9709999999999,-774.044,106.47800000000001,140.56400000000002
2018-04-17,-386.27,727.9770000000001,212.97,-276.71999999999997,-388.441,637.601,-662.2470000000001,-255.077,935.2,-772.7819999999999,107.423,145.726
2018-04-18,-387.06,728.1469999999999,213.954,-275.327,-390.931,635.667,-662.814,-256.05300000000005,931.4989999999999,-776.473,106.929,131.519
2018-04-19,-385.305,726.4689999999999,212.266,-275.991,-392.723,631.069,-662.292,-257.185,929.1469999999999,-772.439,106.95299999999999,131.706
2018-04-20,-383.29600000000005,728.376,210.51199999999997,-271.826,-389.606,630.649,-660.089,-255.24799999999996,930.996,-772.8629999999999,106.445,138.678
2018-04-21,-384.775,729.758,209.022,-273.286,-389.21500000000003,627.937,-662.197,-253.212,931.06,-774.89,107.38199999999999,130.459
2018-04-22,-384.878,728.074,209.75100000000003,-273.78200000000004,-390.904,631.462,-663.897,-253.85799999999998,934.707,-775.026,104.98199999999999,131.958
2018-04-23,-386.32300000000004,726.848,209.87600000000003,-274.83000000000004,-391.179,637.8000000000001,-661.59,-253.78400000000002,939.9040000000001,-774.691,104.22999999999999,136.97500000000002
2018-04-24,-384.70300000000003,727.683,211.766,-274.852,-390.35900000000004,634.817,-663.0060000000001,-254.86399999999998,935.903,-776.389,105.549,133.197
2018-04-25,-386.561,726.7560000000001,215.01700000000002,-275.71599999999995,-391.50300000000004,635.981,-664.412,-256.161,936.615,-777.1439999999999,104.25,134.05100000000002
